pdbid,dna,U,protein,duplex,max p,max U,min dna
6JM9,"[123, 123]",[],"[98, 87, 107, 94, 328]",True,328,0,123
6JMA,[114],[],"[98, 116, 328, 76, 87, 94]",True,328,0,114
6JNI,"[25, 25]",[],[147],True,147,0,25
6JNL,"[12, 11]",[],[101],False,101,0,11
6JNM,"[12, 12]",[],[101],True,101,0,12
6JNN,"[12, 12]",[],[101],True,101,0,12
6JOU,[146],[],"[139, 106, 131, 129]",True,139,0,146
6JPI,"[28, 28]",[],[109],True,109,0,28
6JR0,[146],[],"[139, 106, 133, 129]",True,139,0,146
6JR1,[146],[],"[139, 106, 133, 129]",True,139,0,146
6JRF,"[33, 33]",[],[174],False,174,0,33
6JRG,"[33, 33]",[],[174],False,174,0,33
6JRP,"[11, 11]",[],[80],True,80,0,11
6JTQ,"[17, 17]",[],[499],True,499,0,17
6JUL,[18],[],[356],False,356,0,18
6JUM,[18],[],[347],False,347,0,18
6JUN,[18],[],[356],False,356,0,18
6JUO,[18],[],[356],False,356,0,18
6JUP,"[18, 18]",[],[342],False,342,0,18
6JUR,[18],[],[356],False,356,0,18
6JUS,[18],[],[356],False,356,0,18
6JVY,[12],[],[128],False,128,0,12
6JVZ,"[17, 17]",[],[499],True,499,0,17
6JW0,"[17, 17]",[],[498],True,498,0,17
6JW1,"[17, 17]",[],[498],True,498,0,17
6JW2,[17],[],"[498, 17]",False,498,0,17
6JW3,"[17, 17]",[],[499],True,499,0,17
6JW4,[17],[],"[499, 17]",False,499,0,17
6JW5,[17],[],"[498, 17]",False,498,0,17
6JXD,"[147, 147]",[],"[98, 82, 107, 97, 97, 87, 106]",False,107,0,147
6JYW,"[22, 22]",[],[147],False,147,0,22
6K1I,"[147, 147]",[],"[139, 106, 146, 129]",False,146,0,147
6K1J,"[145, 145]",[],"[139, 106, 146, 129]",True,146,0,145
6K1K,"[145, 145]",[],"[139, 106, 146, 129]",True,146,0,145
6K2J,"[16, 16]",[],[97],True,97,0,16
6KBS,[10],[],[227],False,227,0,10
6KCO,[5],[],[85],False,85,0,5
6KCP,[5],[],[85],False,85,0,5
6KCS,[14],[],[122],True,122,0,14
6KDA,[25],[],"[286, 204]",False,286,0,25
6KDB,[25],[],"[286, 204]",False,286,0,25
6KDV,"[23, 23]",[],[325],False,325,0,23
6KE9,"[145, 145]",[],"[96, 87, 105, 95]",True,105,0,145
6KI6,"[13, 13]",[],[109],False,109,0,13
6KIJ,[9],[],[227],False,227,0,9
6KKS,"[21, 21]",[],[119],False,119,0,21
6KSF,"[24, 21]",[],[336],False,336,0,21
6KVD,[146],[],"[139, 106, 132, 129]",True,139,0,146
6KXV,[146],[],"[133, 106, 133, 129]",True,133,0,146
6L2N,[23],[],[220],False,220,0,23
6L2O,[23],[],[220],False,220,0,23
6L3G,[30],[],[433],False,433,0,30
6L49,"[485, 485]",[],"[143, 106, 133, 129, 139]",True,143,0,485
6L4A,"[485, 485]",[],"[139, 106, 133, 129]",True,139,0,485
6L6L,"[21, 21]",[],[85],False,85,0,21
6L6Q,[20],[],[85],True,85,0,20
6L6Y,"[16, 16]",[],[83],False,83,0,16
6L84,"[14, 18]",[],[360],False,360,0,14
6L8E,"[26, 26]",[],"[83, 88]",True,88,0,26
6L97,"[18, 14]",[],[360],False,360,0,14
6L9H,"[145, 145]",[],"[96, 87, 105, 95]",True,105,0,145
6L9Z,"[338, 338]",[],"[136, 103, 130, 126, 213]",True,213,0,338
6LA2,"[343, 343]",[],"[136, 103, 130, 126, 194]",False,194,0,343
6LA8,"[349, 349]",[],"[136, 103, 130, 126, 194]",False,194,0,349
6LA9,"[349, 349]",[],"[136, 103, 130, 126, 194]",False,194,0,349
6LAB,"[169, 169]",[],"[136, 103, 130, 126, 194]",False,194,0,169
6LAE,"[11, 11]",[],[145],False,145,0,11
6LB3,"[18, 18]",[],[109],True,109,0,18
6LBI,[20],[],[118],True,118,0,20
6LBM,[20],[],[103],True,103,0,20
6LC1,"[26, 26]",[],[87],False,87,0,26
6LDM,[19],[],[291],False,291,0,19
6LE9,"[145, 145]",[],"[96, 87, 105, 95]",True,105,0,145
6LER,"[169, 169]",[],"[136, 103, 130, 126]",False,136,0,169
6LEW,"[17, 17]",[],[499],True,499,0,17
6LFF,[12],[],"[93, 12]",False,93,0,12
6LMJ,[19],[],[110],False,110,0,19
6LMR,[7],[],[113],False,113,0,7
6LQF,[12],[],"[204, 15]",True,204,0,12
6LTY,"[20, 20]",[],[117],True,117,0,20
6LUI,"[13, 13]",[],[80],True,80,0,13
6LWA,[13],[],"[295, 13]",False,295,0,13
6LWB,[13],[],"[295, 13]",False,295,0,13
6LWC,[13],[],"[295, 13]",False,295,0,13
6LWD,[13],[],"[295, 13]",False,295,0,13
6LWF,[13],[],"[295, 13]",False,295,0,13
6LWG,[13],[],"[295, 13]",False,295,0,13
6LWH,[13],[],"[295, 13]",False,295,0,13
6LWI,[13],[],"[295, 13]",False,295,0,13
6LWJ,[13],[],"[295, 13]",False,295,0,13
6LWK,[13],[],"[295, 13]",False,295,0,13
6LWL,[13],[],"[295, 13]",False,295,0,13
6LWM,[13],[],"[295, 13]",False,295,0,13
6LWN,[13],[],"[295, 13]",False,295,0,13
6LWO,[13],[],"[295, 13]",False,295,0,13
6LWP,[13],[],"[295, 13]",False,295,0,13
6LWQ,"[13, 13]",[],[295],False,295,0,13
6LXN,"[27, 27]",[],[113],False,113,0,27
6M2V,[13],[],[212],False,212,0,13
6M3D,"[12, 12]",[],[148],True,148,0,12
6M3L,[23],[],[220],False,220,0,23
6M3V,"[355, 355]",[],"[136, 130, 126, 103]",False,136,0,355
6M44,"[355, 355]",[],"[136, 103, 130, 126]",False,136,0,355
6M4D,"[147, 147]",[],"[136, 103, 114, 126]",True,136,0,147
6M4G,"[147, 147]",[],"[136, 103, 126, 115]",True,136,0,147
6M4H,"[147, 147]",[],"[136, 103, 115, 126]",True,136,0,147
6M75,[7],[],[167],False,167,0,7
6M7O,[8],[],"[435, 11]",False,435,0,8
6M7P,[8],[],"[435, 12]",False,435,0,8
6M7T,[8],[],"[435, 11]",False,435,0,8
6M7U,[8],[],"[435, 11]",False,435,0,8
6M7V,[8],[],"[435, 9]",False,435,0,8
6MG1,[16],[],[78],True,78,0,16
6MG2,[16],[],[78],True,78,0,16
6MG3,[16],[],[78],True,78,0,16
6MHT,"[12, 12]",[],[327],True,327,0,12
6ML2,"[20, 20]",[],[151],False,151,0,20
6ML3,"[20, 20]",[],[151],False,151,0,20
6ML4,"[20, 20]",[],[151],False,151,0,20
6ML5,"[20, 20]",[],[151],False,151,0,20
6ML6,"[20, 20]",[],[151],False,151,0,20
6ML7,"[20, 20]",[],[151],False,151,0,20
6MP3,[8],[],"[435, 12]",False,435,0,8
6MQ8,[8],[],"[439, 12]",False,439,0,8
6MRJ,"[36, 36]",[],[148],False,148,0,36
6MUO,"[147, 147]",[],"[102, 94, 105, 92, 20, 212]",True,212,0,147
6MUP,"[147, 147]",[],"[94, 105, 92, 20, 212, 102]",True,212,0,147
6MXO,"[12, 9]",[],[442],False,442,0,9
6NCE,"[16, 16]",[],[100],False,100,0,16
6NCM,"[16, 16]",[],[100],False,100,0,16
6NE3,"[156, 156]",[],"[136, 103, 130, 99, 93, 467]",True,467,0,156
6NJ9,"[146, 146]",[],"[122, 416, 80, 135, 102, 129]",True,416,0,146
6NJQ,"[14, 14]",[],[220],True,220,0,14
6NJU,[10],[],[253],True,253,0,10
6NN6,"[145, 145]",[],"[135, 102, 129, 124, 416, 80]",True,416,0,145
6NOG,"[146, 146]",[],"[135, 102, 129, 122, 80, 416]",True,416,0,146
6NQA,"[146, 146]",[],"[102, 129, 122, 416, 80, 135]",True,416,0,146
6NSM,"[26, 26]",[],[198],True,198,0,26
6NSN,"[26, 26]",[],"[198, 198]",True,198,0,26
6NSR,"[26, 26]",[],[198],True,198,0,26
6O19,"[20, 20]",[],[59],False,59,0,20
6O1D,"[145, 145]",[],"[158, 103, 130, 126]",True,158,0,145
6O3T,"[21, 21]",[],[95],False,95,0,21
6O6K,"[10, 10]",[],[90],False,90,0,10
6O6P,"[25, 25]",[],[248],True,248,0,25
6O71,[4],[],[440],False,440,0,4
6O8Q,"[57, 57]",[],[91],False,91,0,57
6O96,"[146, 146]",[],"[135, 103, 130, 123, 331, 76]",True,331,0,146
6OAJ,"[19, 20]",[],[90],False,90,0,19
6OBJ,[40],[],[339],True,339,0,40
6OD3,[13],[],[62],False,62,0,13
6OD4,[11],[],[62],False,62,0,11
6OE7,[6],[],"[276, 12]",False,276,0,6
6OEA,"[12, 6]",[],[276],False,276,0,6
6OEB,"[9, 6]",[],[276],False,276,0,6
6OGJ,"[12, 12]",[],[98],True,98,0,12
6OGK,"[12, 12]",[],[99],True,99,0,12
6OLA,[4],[],[196],True,196,0,4
6OM3,"[146, 147]",[],"[135, 103, 130, 126, 224]",False,224,0,146
6ON0,[17],[],[71],False,71,0,17
6OOV,[13],[],[276],False,276,0,13
6OPM,[21],[],"[431, 13]",False,431,0,21
6P0G,"[6, 6]",[],[185],False,185,0,6
6P0S,"[27, 27]",[],"[98, 55]",True,98,0,27
6P0T,"[27, 27]",[],"[98, 55]",True,98,0,27
6P0U,"[27, 27]",[],"[98, 55]",True,98,0,27
6P1A,"[21, 21]",[],[162],True,162,0,21
6P4F,"[24, 23]",[],"[440, 373]",False,440,0,23
6P7B,"[29, 29]",[],[149],False,149,0,29
6PAX,"[26, 26]",[],[133],False,133,0,26
6PBD,"[19, 19]",[],[366],False,366,0,19
6PL7,"[12, 8]",[],[435],False,435,0,8
6PL8,"[12, 8]",[],[435],False,435,0,8
6PLC,"[12, 8]",[],[435],False,435,0,8
6PQR,"[24, 24]",[],[497],True,497,0,24
6PQY,"[16, 16]",[],[497],True,497,0,16
6PUT,"[25, 27]",[],[383],False,383,0,25
6PUW,"[27, 25]",[],[383],False,383,0,25
6PUY,"[27, 25]",[],[383],False,383,0,25
6PUZ,"[25, 27]",[],[383],False,383,0,25
6PW2,"[62, 62]",[],[147],True,147,0,62
6PWE,"[147, 147]",[],"[103, 123, 136, 124]",True,136,0,147
6PX1,"[149, 149]",[],"[136, 103, 221, 123]",True,221,0,149
6PY8,"[16, 16]",[],"[114, 444, 369]",False,444,0,16
6PZ3,"[8, 12]",[],[435],False,435,0,8
6Q02,"[8, 12]",[],[435],False,435,0,8
6Q0C,[11],[],"[366, 11]",False,366,0,11
6Q2B,[26],[],[153],True,153,0,26
6Q6R,[16],[],[29],False,29,0,16
6QEC,"[10, 10]",[],[65],False,65,0,10
6QEM,[36],[],"[471, 245]",False,471,0,36
6QFD,"[28, 28]",[],[116],True,116,0,28
6QH0,"[28, 28]",[],[116],True,116,0,28
6QIL,"[28, 28]",[],[116],True,116,0,28
6QLD,"[124, 124]",[],"[22, 270, 231, 190, 237, 151, 90, 79, 93, 115, 105, 94, 102, 133, 408, 122, 241, 447, 212]",True,447,0,124
6QTK,[20],[],"[202, 490]",True,490,0,20
6QTP,[20],[],"[202, 490]",False,490,0,20
6QUA,"[28, 28]",[],[117],True,117,0,28
6QWF,"[30, 30]",[],[239],True,239,0,30
6QWH,"[30, 30]",[],[239],True,239,0,30
6QWK,"[30, 30]",[],[239],True,239,0,30
6QWM,"[30, 30]",[],[239],True,239,0,30
6QX1,[20],[],"[202, 490]",True,490,0,20
6QXF,"[25, 25]",[],"[219, 302, 114]",True,302,0,25
6QXT,"[64, 64]",[],"[219, 302, 114]",True,302,0,64
6QY3,"[66, 66]",[],"[219, 302, 114]",True,302,0,66
6R0C,"[145, 145]",[],"[103, 130, 126, 136]",True,136,0,145
6R1T,"[147, 147]",[],"[99, 87, 111, 96]",True,111,0,147
6R2V,"[25, 25]",[],"[75, 97, 95]",False,97,0,25
6R64,"[10, 10]",[],[152],True,152,0,10
6R93,[145],[],"[145, 139, 106, 133, 129]",False,145,0,145
6R94,[145],[],"[145, 139, 106, 133, 129]",False,145,0,145
6RAU,"[21, 21]",[],[442],False,442,0,21
6RNM,[14],[],"[271, 14]",False,271,0,14
6RNO,[14],[],"[271, 14]",False,271,0,14
6RNR,[14],[],"[272, 14]",False,272,0,14
6RO2,[14],[],"[271, 14]",False,271,0,14
6ROK,[14],[],"[271, 14]",False,271,0,14
6RP0,[14],[],"[271, 14]",False,271,0,14
6RP7,[14],[],"[271, 14]",False,271,0,14
6RWL,"[30, 33]",[],"[290, 289, 290]",False,290,0,30
6RWM,"[30, 33]",[],[290],False,290,0,30
6RWN,"[33, 30]",[],[290],False,290,0,30
6RWO,"[33, 30]",[],[290],False,290,0,30
6RYD,"[16, 16]",[],[76],True,76,0,16
6RYI,"[16, 16]",[],[76],True,76,0,16
6RYL,"[16, 16]",[],[76],True,76,0,16
6S16,"[33, 33]",[],[169],False,169,0,33
6S3H,[7],[],[444],False,444,0,7
6S3I,[14],[],[444],False,444,0,14
6S3M,[18],[],[444],False,444,0,18
6S3N,"[18, 18]",[],[444],False,444,0,18
6S3O,[18],[],[444],False,444,0,18
6S3P,[18],[],[443],False,443,0,18
6S6H,[20],[],[143],True,143,0,20
6SDG,"[21, 21]",[],[366],True,366,0,21
6SE0,"[145, 145]",[],"[140, 103, 129, 126, 130]",True,140,0,145
6SE6,"[145, 145]",[],"[140, 103, 130, 126, 124]",True,140,0,145
6SEE,"[145, 145]",[],"[140, 103, 130, 126, 124]",True,140,0,145
6SEF,"[145, 145]",[],"[140, 103, 130, 126, 124]",True,140,0,145
6SEG,"[145, 145]",[],"[140, 103, 130, 126]",True,140,0,145
6SEI,[33],[],"[324, 104]",False,324,0,33
6SY0,[18],[],[139],True,139,0,18
6T1F,[22],[],[257],True,257,0,22
6T21,"[10, 10]",[],[152],True,152,0,10
6T5T,[14],[],[441],True,441,0,14
6T78,"[16, 16]",[],[109],True,109,0,16
6T79,"[147, 147]",[],"[136, 103, 151, 126]",True,151,0,147
6T7A,"[147, 147]",[],"[136, 103, 151, 126, 109]",True,151,0,147
6T7B,"[147, 147]",[],"[136, 103, 151, 126, 89]",True,151,0,147
6T7C,"[147, 147]",[],"[136, 103, 151, 126, 109]",True,151,0,147
6T7D,"[151, 151]",[],"[136, 103, 151, 126, 109]",True,151,0,151
6T8B,[20],[],[491],True,491,0,20
6T8G,[16],[],[491],True,491,0,16
6T8O,[14],[],[491],True,491,0,14
6T93,"[153, 153]",[],"[139, 106, 133, 129]",True,139,0,153
6TBZ,[16],[],[131],True,131,0,16
6TC9,[14],[],"[14, 275]",False,275,0,14
6TCE,[16],[],[134],True,134,0,16
6TEM,"[145, 145]",[],"[129, 140, 103, 125]",True,140,0,145
6TUO,[14],[],[441],True,441,0,14
6TUP,[6],[],[46],False,46,0,6
6TUW,"[11, 11]",[],[355],False,355,0,11
6TUX,"[11, 11]",[],[351],False,351,0,11
6U15,[28],[],"[227, 28]",False,227,0,28
6U16,[28],[],"[227, 28]",False,227,0,28
6U17,[28],[],"[227, 28]",False,227,0,28
6U7T,[11],[],"[366, 11]",False,366,0,11
6U81,"[17, 20]",[],[132],False,132,0,17
6U82,[38],[],[134],False,134,0,38
6U8Q,"[27, 25]",[],[364],False,364,0,25
6U9Q,"[13, 13]",[],[110],False,110,0,13
6UEO,"[14, 14]",[],[219],False,219,0,14
6UEP,"[14, 14]",[],[219],False,219,0,14
6UEQ,"[14, 14]",[],[219],False,219,0,14
6UER,"[14, 14]",[],[219],False,219,0,14
6UGM,"[147, 146]",[],"[135, 439, 3, 342, 405, 134, 102, 107, 125, 125, 327, 275]",False,439,0,146
6UH5,"[146, 146]",[],"[135, 439, 76, 8, 342, 405, 134, 102, 107, 125, 125, 327, 275]",True,439,0,146
6UI2,"[12, 8]",[],[435],False,435,0,8
6UKG,"[14, 14]",[],[258],True,258,0,14
6UKH,"[14, 14]",[],[258],True,258,0,14
6UKI,"[14, 14]",[],[258],True,258,0,14
6UPH,"[147, 147]",[],"[229, 118, 145, 147]",True,229,0,147
6UQI,"[12, 8]",[],[435],False,435,0,8
6UVW,"[27, 27]",[],[302],False,302,0,27
6UW0,"[27, 27]",[],[296],False,296,0,27
6UWG,"[26, 26]",[],[302],False,302,0,26
6UWH,"[26, 26]",[],[296],False,296,0,26
6UWJ,"[27, 27]",[],[296],False,296,0,27
6UWK,"[27, 27]",[],[296],False,296,0,27
6V2K,[146],[],"[139, 106, 133, 129]",True,139,0,146
6V3K,"[27, 25]",[],[383],False,383,0,25
6V5K,[8],[],"[432, 12]",False,432,0,8
6V7B,"[323, 323]",[],"[129, 145]",True,145,0,323
6V8U,"[18, 18]",[],[134],True,134,0,18
6VCS,[12],[],"[211, 6]",True,211,0,12
6VDK,"[27, 25]",[],[364],False,364,0,25
6VG2,"[16, 16]",[],[104],True,104,0,16
6VG6,"[13, 18]",[],[341],False,341,0,13
6VG8,"[16, 16]",[],"[104, 123]",True,123,0,16
6VGD,"[16, 16]",[],"[104, 177, 156]",True,177,0,16
6VGE,"[16, 16]",[],"[128, 177, 156]",True,177,0,16
6VGG,"[16, 16]",[],"[128, 177, 156]",True,177,0,16
6VGM,"[13, 18]",[],[341],False,341,0,13
6VJW,[12],[],"[138, 12]",False,138,0,12
6VKP,"[14, 19]",[],[341],False,341,0,14
6VNP,"[14, 19]",[],[341],False,341,0,14
6VTX,"[12, 12]",[],[84],True,84,0,12
6W0M,"[13, 15]",[],[317],False,317,0,13
6W0R,"[5, 6]",[],[315],False,315,0,5
6W13,"[7, 6]",[],[317],False,317,0,6
6W1A,"[30, 30]",[],[284],False,284,0,30
6W1F,"[30, 30]",[],[284],False,284,0,30
6W4T,[21],[],"[276, 21]",False,276,0,21
6W5X,[8],[],"[432, 12]",False,432,0,8
6W7A,[8],[],[197],False,197,0,8
6WC2,"[21, 21]",[],"[95, 61]",True,95,0,21
6WC5,"[22, 22]",[],"[90, 57]",True,90,0,22
6WDZ,[10],[],[115],False,115,0,10
6WE0,[10],[],[137],False,137,0,10
6WE1,[8],[],[139],False,139,0,8
6WE9,[11],[],[166],False,166,0,11
6WEA,[10],[],[166],False,166,0,10
6WFQ,"[15, 15]",[],[263],True,263,0,15
6WG6,[10],[],"[233, 256]",False,256,0,10
6WG7,"[35, 35]",[],[263],True,263,0,35
6WHM,[8],[],[197],False,197,0,8
6WIG,"[22, 22]",[],[106],True,106,0,22
6WK6,[8],[],"[432, 12]",False,432,0,8
6WMI,"[17, 17]",[],[155],True,155,0,17
6WPA,[28],[],[245],True,245,0,28
6WQ0,"[301, 301]",[],[134],True,134,0,301
6WQ2,"[225, 223]",[],"[167, 204]",False,204,0,223
6WQU,"[15, 15]",[],"[423, 18]",False,423,0,15
6WS3,[10],[],[197],False,197,0,10
6WZ5,"[167, 167]",[],"[135, 102, 129, 122]",True,135,0,167
6WZ9,"[167, 167]",[],"[135, 102, 129, 122]",True,135,0,167
6X1J,"[25, 25]",[],[231],False,231,0,25
6X59,"[147, 147]",[],"[135, 102, 129, 125, 372]",True,372,0,147
6X5A,"[147, 147]",[],"[135, 102, 129, 124, 372]",True,372,0,147
6X6D,"[18, 18]",[],[74],False,74,0,18
6X6E,"[18, 18]",[],[75],False,75,0,18
6X6Z,"[12, 17]",[],[442],False,442,0,12
6X70,"[12, 17]",[],[442],False,442,0,12
6X71,"[13, 17]",[],[442],False,442,0,13
6X72,"[13, 17]",[],[442],False,442,0,13
6X73,"[13, 17]",[],[442],False,442,0,13
6X74,"[13, 16]",[],[442],False,442,0,13
6X75,"[13, 17]",[],[442],False,442,0,13
6X76,"[13, 17]",[],[442],False,442,0,13
6X77,"[12, 16]",[],[442],False,442,0,12
6XB8,[6],[],[206],False,206,0,6
6XG8,"[26, 26]",[],[410],True,410,0,26
6XGW,"[32, 32]",[],[410],True,410,0,32
6XJD,"[147, 147]",[],"[135, 102, 129, 125, 372]",True,372,0,147
6XL6,"[54, 54]",[],[268],False,268,0,54
6XLA,"[54, 54]",[],[268],False,268,0,54
6XLK,"[54, 54]",[],[268],False,268,0,54
6XU0,[14],[],[441],True,441,0,14
6XUP,[14],[],[441],True,441,0,14
6XWG,"[21, 21]",[],"[87, 90]",True,90,0,21
6XWH,"[16, 16]",[],[87],True,87,0,16
6Y35,"[25, 25]",[],"[64, 92, 119]",False,119,0,25
6Y36,"[25, 25]",[],"[64, 92, 119]",False,119,0,25
6Y37,"[25, 25]",[],"[64, 92, 119]",False,119,0,25
6Y39,"[25, 25]",[],"[64, 92, 119]",False,119,0,25
6Y42,"[39, 39]",[],[166],True,166,0,39
6Y5D,"[153, 153]",[],"[98, 103, 130, 126, 362]",True,362,0,153
6Y5E,"[153, 153]",[],"[96, 93, 83, 108, 94, 362, 81, 107]",True,362,0,153
6Y93,[22],[],[146],True,146,0,22
6YCQ,"[21, 21]",[],[362],True,362,0,21
6YKF,[5],[],[309],False,309,0,5
6YL2,"[20, 20]",[],[196],True,196,0,20
6YMG,"[11, 11]",[],[309],True,309,0,11
6YWW,[20],[],"[101, 20]",False,101,0,20
6Z8V,[15],[],"[36, 259]",False,259,0,15
6Z8W,[15],[],"[36, 259]",False,259,0,15
6ZA3,[10],[],[250],True,250,0,10
6ZAB,[10],[],[250],True,250,0,10
6ZHX,"[145, 145]",[],"[136, 103, 130, 123, 37]",True,136,0,145
6ZHY,"[145, 145]",[],"[136, 103, 130, 123, 37]",True,136,0,145
6ZIX,"[23, 23]",[],[216],True,216,0,23
6ZJ2,"[23, 23]",[],[216],True,216,0,23
6ZMN,[16],[],[125],True,125,0,16
6ZNC,[12],[],[200],True,200,0,12
7A08,"[147, 147]",[],"[370, 129, 125, 135, 102]",True,370,0,147
7ABS,"[10, 13]",[],[375],False,375,0,10
7ADU,"[17, 19]",[],[395],False,395,0,17
7ADV,"[19, 17]",[],[395],False,395,0,17
7AEO,"[16, 16]",[],[496],True,496,0,16
7AMN,"[21, 21]",[],[221],True,221,0,21
7AMT,"[21, 21]",[],[221],True,221,0,21
7APD,"[40, 36]",[],"[152, 298]",False,298,0,36
7AW7,"[37, 37]",[],"[64, 92, 119, 98]",False,119,0,37
7AW9,"[37, 37]",[],"[64, 92, 119, 98]",False,119,0,37
7B0C,"[23, 23]",[],[161],True,161,0,23
7B1Y,"[30, 30]",[],[233],True,233,0,30
7B20,"[30, 30]",[],[233],True,233,0,30
7B23,"[30, 30]",[],[233],True,233,0,30
7B24,"[30, 30]",[],[233],True,233,0,30
7B25,"[29, 29]",[],[233],True,233,0,29
7B46,[12],[],[200],True,200,0,12
7B49,[21],[],[200],False,200,0,21
7B4A,[20],[],[200],True,200,0,20
7B4D,[12],[],[200],True,200,0,12
7B4E,[11],[],[200],False,200,0,11
7B4F,[12],[],[200],True,200,0,12
7B4G,[12],[],[200],True,200,0,12
7B4H,[12],[],[200],True,200,0,12
7B4N,[12],[],[200],True,200,0,12
7B5Y,"[46, 46]",[],[215],True,215,0,46
7BCA,"[19, 19]",[],[98],True,98,0,19
7BCB,"[18, 18]",[],[110],True,110,0,18
7BHY,"[15, 15]",[],[57],True,57,0,15
7BJQ,[6],[],[464],False,464,0,6
7BWD,"[146, 146]",[],"[416, 102, 129, 125, 135, 76]",True,416,0,146
7BZG,[20],[],[123],True,123,0,20
7C0G,[14],[],[79],True,79,0,14
7C0I,[7],[],[82],False,82,0,7
7C0J,[7],[],[76],False,76,0,7
7C0M,"[145, 145]",[],"[139, 106, 133, 129, 380]",True,380,0,145
7C98,"[9, 9]",[],[340],True,340,0,9
7C99,"[9, 9]",[],[340],True,340,0,9
7C9A,"[9, 9]",[],[339],True,339,0,9
7C9C,[9],[],[340],False,340,0,9
7C9O,"[25, 25]",[],"[67, 95, 104]",False,104,0,25
7CBY,"[16, 16]",[],[106],True,106,0,16
7CC9,"[8, 8]",[],[163],True,163,0,8
7CCD,"[10, 10]",[],[169],True,169,0,10
7CCJ,"[8, 8]",[],[165],True,165,0,8
7CCQ,"[147, 147]",[],"[98, 80, 103, 93, 366]",True,366,0,147
7CCR,"[147, 147]",[],"[98, 80, 103, 93, 366]",True,366,0,147
7CD5,[9],[],[351],False,351,0,9
7CD6,[9],[],[308],False,308,0,9
7CE1,[18],[],[341],False,341,0,18
7CLI,"[18, 18]",[],[398],True,398,0,18
7COW,"[353, 353]",[],"[128, 195, 138, 105, 132]",False,195,0,353
7CPW,[20],[],[178],False,178,0,20
7CR6,"[36, 36]",[],"[336, 105]",False,336,0,36
7CR8,"[36, 36]",[],"[336, 105]",False,336,0,36
7CRE,[16],[],[76],False,76,0,16
7CSW,"[30, 30]",[],[101],True,101,0,30
7CSY,"[28, 29]",[],[101],False,101,0,28
7CSZ,[11],[],[201],False,201,0,11
7CUH,[18],[],[339],False,339,0,18
7CVO,"[25, 25]",[],"[165, 103]",False,165,0,25
7CVQ,"[25, 25]",[],"[174, 97]",False,174,0,25
7D1Z,"[145, 145]",[],"[139, 106, 133, 129, 352]",True,352,0,145
7D20,"[145, 145]",[],"[143, 106, 133, 129, 352]",True,352,0,145
7D3T,"[16, 16]",[],[144],False,144,0,16
7D3V,[10],[],[199],False,199,0,10
7D3W,[10],[],[199],False,199,0,10
7D3X,[10],[],[199],False,199,0,10
7D69,"[145, 145]",[],"[149, 102, 133, 127]",True,149,0,145
7D8T,"[16, 16]",[],[199],False,199,0,16
7D98,"[56, 56]",[],[294],False,294,0,56
7DBH,"[145, 145]",[],"[139, 106, 133, 129]",True,139,0,145
7DBP,"[177, 177]",[],"[211, 136, 103, 130, 126]",True,211,0,177
7DCI,[12],[],[104],True,104,0,12
7DCJ,[14],[],[113],True,113,0,14
7DCS,"[23, 23]",[],[113],False,113,0,23
7DCT,"[24, 24]",[],[113],False,113,0,24
7DCU,"[21, 21]",[],[113],False,113,0,21
7DPE,[18],[],[414],True,414,0,18
7DTA,"[11, 11]",[],[33],True,33,0,11
7DV2,"[21, 21]",[],[83],False,83,0,21
7DVV,"[28, 28]",[],[153],True,153,0,28
7DW5,"[21, 21]",[],[150],True,150,0,21
7DWR,"[24, 24]",[],[220],True,220,0,24
7E1B,"[26, 26]",[],[220],True,220,0,26
7E8D,"[185, 185]",[],"[135, 102, 129, 125, 254]",True,254,0,185
7E8I,"[145, 145]",[],"[135, 102, 129, 122, 356, 86]",True,356,0,145
7E9C,"[147, 147]",[],"[134, 103, 132, 131, 218]",True,218,0,147
7E9F,"[147, 147]",[],"[134, 103, 132, 131, 219]",True,219,0,147
7EA5,"[145, 145]",[],"[101, 78, 105, 93, 228]",True,228,0,145
7EA8,"[122, 122]",[],"[245, 101, 78, 104, 125]",True,245,0,122
7EDB,"[13, 13]",[],[351],False,351,0,13
7EDS,"[30, 30]",[],[200],True,200,0,30
7EEU,"[30, 30]",[],[200],True,200,0,30
7EF8,[14],[],"[458, 14]",False,458,0,14
7EF9,[14],[],"[448, 14]",False,448,0,14
7EJ6,[9],[],[334],False,334,0,9
7EJ7,"[9, 9]",[],[334],True,334,0,9
7EJC,[9],[],[339],False,339,0,9
7EJE,"[9, 9]",[],[339],True,339,0,9
7EL3,"[23, 23]",[],[141],True,141,0,23
7EOF,"[16, 16]",[],[204],False,204,0,16
7ET4,"[12, 12]",[],[122],False,122,0,12
7ET6,"[15, 15]",[],[125],False,125,0,15
7EYI,"[18, 18]",[],[130],False,130,0,18
7EZJ,[12],[],[210],True,210,0,12
7F2F,"[15, 15]",[],[136],False,136,0,15
7F9H,[22],[],[90],True,90,0,22
7FEF,[12],[],[72],True,72,0,12
7FHJ,"[12, 12]",[],[119],True,119,0,12
7FJ2,[20],[],[117],True,117,0,20
7FTN,"[16, 15]",[],[362],False,362,0,15
7GAT,"[13, 13]",[],[66],True,66,0,13
7ICE,"[7, 6]",[],[335],False,335,0,6
7ICF,"[7, 6]",[],[335],False,335,0,6
7ICG,"[7, 6]",[],[335],False,335,0,6
7ICH,"[7, 6]",[],[335],False,335,0,6
